#,,,,,,,,,,,,,,
#アイテム設定,,家具のクライアント表示設定,家具設定,倉庫容量,靜止MotionID,使用MotionID,,,,,,,,
#ITEMID,NAME,PICTID,ＥＶＥＮＴＩＤ,タンス枠数,DEFAULTMOTION,Motion1,Motion2,Motion3,Motion4,Motion5,Motion6,Motion7,Motion8,REMARK
31176203,タイル４分の１の円１×１（水）,41176203,31080000,0,111,,,,,,,,,
31176204,タイル４分の１の円１×１（緑）,41176204,31080000,0,111,,,,,,,,,
31176205,タイル４分の１の円１×１（黄緑）,41176205,31080000,0,111,,,,,,,,,
31176206,タイル４分の１の円１×１（黄）,41176206,31080000,0,111,,,,,,,,,
31176207,タイル４分の１の円１×１（橙）,41176207,31080000,0,111,,,,,,,,,
31176208,タイル４分の１の円１×１（黒）,41176208,31080000,0,111,,,,,,,,,
31176209,タイル４分の１の円１×１（白）,41176209,31080000,0,111,,,,,,,,,
31176210,タイル４分の１の円１×１（桃）,41176210,31080000,0,111,,,,,,,,,
31176211,タイル４分の１の円１×１（茶）,41176211,31080000,0,111,,,,,,,,,
31176212,タイル４分の１の円１×１（灰）,41176212,31080000,0,111,,,,,,,,,
31176213,タイル４分の１の円１×１（淡い水）,41176213,31080000,0,111,,,,,,,,,
31176214,タイル４分の１の円１×１（淡い黄）,41176214,31080000,0,111,,,,,,,,,
31176215,タイル４分の１の円１×１（紅）,41176215,31080000,0,111,,,,,,,,,
31176230,タイル４分の１の円２×２（赤）,41176230,31080000,0,111,,,,,,,,,
31176231,タイル４分の１の円２×２（紫）,41176231,31080000,0,111,,,,,,,,,
31176232,タイル４分の１の円２×２（青）,41176232,31080000,0,111,,,,,,,,,
31176233,タイル４分の１の円２×２（水）,41176233,31080000,0,111,,,,,,,,,
31176234,タイル４分の１の円２×２（緑）,41176234,31080000,0,111,,,,,,,,,
31176235,タイル４分の１の円２×２（黄緑）,41176235,31080000,0,111,,,,,,,,,
31176236,タイル４分の１の円２×２（黄）,41176236,31080000,0,111,,,,,,,,,
31176237,タイル４分の１の円２×２（橙）,41176237,31080000,0,111,,,,,,,,,
31176238,タイル４分の１の円２×２（黒）,41176238,31080000,0,111,,,,,,,,,
31176239,タイル４分の１の円２×２（白）,41176239,31080000,0,111,,,,,,,,,
31176240,タイル４分の１の円２×２（桃）,41176240,31080000,0,111,,,,,,,,,
31176241,タイル４分の１の円２×２（茶）,41176241,31080000,0,111,,,,,,,,,
31176242,タイル４分の１の円２×２（灰）,41176242,31080000,0,111,,,,,,,,,
31176243,タイル４分の１の円２×２（淡い水）,41176243,31080000,0,111,,,,,,,,,
31176244,タイル４分の１の円２×２（淡い黄）,41176244,31080000,0,111,,,,,,,,,
31176245,タイル４分の１の円２×２（紅）,41176245,31080000,0,111,,,,,,,,,
31176260,タイル４分の１の円３×３（赤）,41176260,31080000,0,111,,,,,,,,,
31176261,タイル４分の１の円３×３（紫）,41176261,31080000,0,111,,,,,,,,,
31176262,タイル４分の１の円３×３（青）,41176262,31080000,0,111,,,,,,,,,
31176263,タイル４分の１の円３×３（水）,41176263,31080000,0,111,,,,,,,,,
31176264,タイル４分の１の円３×３（緑）,41176264,31080000,0,111,,,,,,,,,
31176265,タイル４分の１の円３×３（黄緑）,41176265,31080000,0,111,,,,,,,,,
31176266,タイル４分の１の円３×３（黄）,41176266,31080000,0,111,,,,,,,,,
31176267,タイル４分の１の円３×３（橙）,41176267,31080000,0,111,,,,,,,,,
31176268,タイル４分の１の円３×３（黒）,41176268,31080000,0,111,,,,,,,,,
31176269,タイル４分の１の円３×３（白）,41176269,31080000,0,111,,,,,,,,,
31176270,タイル４分の１の円３×３（桃）,41176270,31080000,0,111,,,,,,,,,
31176271,タイル４分の１の円３×３（茶）,41176271,31080000,0,111,,,,,,,,,
31176272,タイル４分の１の円３×３（灰）,41176272,31080000,0,111,,,,,,,,,
31176273,タイル４分の１の円３×３（淡い水）,41176273,31080000,0,111,,,,,,,,,
31176274,タイル４分の１の円３×３（淡い黄）,41176274,31080000,0,111,,,,,,,,,
31176275,タイル４分の１の円３×３（紅）,41176275,31080000,0,111,,,,,,,,,
31176400,パンキッシュベッド（赤黒）,41176400,31080000,0,111,,,,,,,,,
31176401,パンキッシュベッド（紫黒）,41176401,31080000,0,111,,,,,,,,,
31176500,ギター＆ミニアンプ（黒）,41176500,31080000,0,111,,,,,,,,,
31176501,ギター＆ミニアンプ（赤）,41176501,31080000,0,111,,,,,,,,,
31176600,高級スピーカーセット（黒）,41176600,31080000,0,111,,,,,,,,,
31176601,高級スピーカーセット（茶）,41176601,31080000,0,111,,,,,,,,,
31176700,薄型テレビ,41176700,31070000,0,111,622,,,,,,,,
31176800,デスクトップパソコン（ブラック）,41176800,31080000,0,111,,,,,,,,,
31176801,デスクトップパソコン（シルバー）,41176801,31080000,0,111,,,,,,,,,
31176900,姿見鏡（スタンド）,41176900,31080000,0,111,,,,,,,,,
31177000,姿見鏡（壁掛け）,41177000,31080000,0,111,,,,,,,,,
31177100,眷属の像（グレー）,41177100,31080000,0,111,,,,,,,,,
31177101,眷属の像（ブラック）,41177101,31080000,0,111,,,,,,,,,
31177110,眷属の台座（グレー）,41177110,31080000,0,111,,,,,,,,,
31177111,眷属の台座（ブラック）,41177111,31080000,0,111,,,,,,,,,
31177200,和風の玄関マット（梅）,41177200,31080000,0,111,,,,,,,,,
31177201,和風の玄関マット（鷹）,41177201,31080000,0,111,,,,,,,,,
31177300,クレーンゲーム機（ピンク）,41177300,31070000,0,111,622,,,,,,,,
31177301,クレーンゲーム機（グリーン）,41177301,31070000,0,111,622,,,,,,,,
31177400,格闘ゲーム機（ブルー）,41177400,31080000,0,111,,,,,,,,,
31177401,格闘ゲーム機（グリーン）,41177401,31080000,0,111,,,,,,,,,
31177500,次元断層レーダー,41177500,31080000,0,111,,,,,,,,,
31177600,和風ポーチライト（黄）,41177600,31070000,0,111,622,,,,,,,,
31177601,和風ポーチライト（桜）,41177601,31070000,0,111,622,,,,,,,,
31177602,和風ポーチライト（青）,41177602,31070000,0,111,622,,,,,,,,
31177700,発光パネル（ブルー）,41177700,31070000,0,111,622,623,,,,,,,
31177701,発光パネル（グリーン）,41177701,31070000,0,111,622,623,,,,,,,
31177800,発光球体発生装置（ブルー）,41177800,31070000,0,111,622,623,,,,,,,
31177801,発光球体発生装置（グリーン）,41177801,31070000,0,111,622,623,,,,,,,
31177900,レトロな扇風機（青）,41177900,31177900,0,111,622,623,,,,,,,
31177901,レトロな扇風機（碧）,41177901,31177900,0,111,622,623,,,,,,,
31178000,ラムネ桶（薄茶）,41178000,31080000,0,111,,,,,,,,,
31178001,ラムネ桶（茶）,41178001,31080000,0,111,,,,,,,,,
31178010,ラムネ瓶（碧）,41178010,31080000,0,111,,,,,,,,,
31178011,ラムネ瓶（青）,41178011,31080000,0,111,,,,,,,,,
31178100,駄菓子屋の陳列棚（薄茶）,41178100,31070000,0,111,622,,,,,,,,
31178101,駄菓子屋の陳列棚（焦茶）,41178101,31070000,0,111,622,,,,,,,,
31178200,駄菓子屋の角猫瓶（金）,41178200,31080000,0,111,,,,,,,,,
31178201,駄菓子屋の角猫瓶（銀）,41178201,31080000,0,111,,,,,,,,,
31178300,駄菓子屋のアイス冷凍庫,41178300,31080000,0,111,,,,,,,,,
31178400,小学校の教室後ろにあるような棚,41178400,31080000,0,111,,,,,,,,,
31178500,スケルトン・バスタブ（赤）,41178500,31070000,0,111,622,623,,,,,,,
31178501,スケルトン・バスタブ（紫）,41178501,31070000,0,111,622,623,,,,,,,
31178600,ゾンビのぬいぐるみ（赤）,41178600,31080000,0,111,,,,,,,,,
31178601,ゾンビのぬいぐるみ（紫）,41178601,31080000,0,111,,,,,,,,,
31178700,うさぎ団子,41178700,31080000,0,111,,,,,,,,,
31178800,小悪魔の添い寝ベッド（紫・リリム有）,41178800,31080000,0,111,,,,,,,,,
31178801,小悪魔の添い寝ベッド（黒・リリム有）,41178801,31080000,0,111,,,,,,,,,
31178810,小悪魔の添い寝ベッド（紫・リリム無）,41178810,31080000,0,111,,,,,,,,,
31178811,小悪魔の添い寝ベッド（黒・リリム無）,41178811,31080000,0,111,,,,,,,,,
31178900,ダーツ・マシン（黒）,41178900,31080000,0,111,622,,,,,,,,只知可騎乘，有622但卻是整個移動…
31178901,ダーツ・マシン（白）,41178901,31080000,0,111,622,,,,,,,,只知可騎乘，有622但卻是整個移動…
31179000,EXライオンテーマーのブローチ・大(金),41179000,31080000,0,111,,,,,,,,,
31179001,EXライオンテーマーのブローチ・大(銀),41179001,31080000,0,111,,,,,,,,,
31179010,EXライオンテーマーのブローチ・小(金),41179010,31080000,0,111,,,,,,,,,
31179011,EXライオンテーマーのブローチ・小(銀),41179011,31080000,0,111,,,,,,,,,
31179100,アスモデウスのステンドグラス,41179100,31070000,0,111,622,,,,,,,,
31179101,ワルキューレのステンドグラス,41179101,31070000,0,111,622,,,,,,,,
31179102,ヤタガラスのステンドグラス,41179102,31070000,0,111,622,,,,,,,,
31179103,リヴァイアサンのステンドグラス,41179103,31070000,0,111,622,,,,,,,,
31179104,イシスのステンドグラス,41179104,31070000,0,111,622,,,,,,,,
31179105,イザナミのステンドグラス,41179105,31070000,0,111,622,,,,,,,,
31179106,ケルベロスのステンドグラス,41179106,31070000,0,111,622,,,,,,,,
31179107,バフォメットのステンドグラス,41179107,31070000,0,111,622,,,,,,,,
31179108,カグヤのステンドグラス,41179108,31070000,0,111,622,,,,,,,,
31179109,リリムのステンドグラス,41179109,31070000,0,111,622,,,,,,,,
31179110,麒麟のステンドグラス,41179110,31070000,0,111,622,,,,,,,,
31179111,バハムートのステンドグラス,41179111,31070000,0,111,622,,,,,,,,
31179112,クロノスのステンドグラス,41179112,31070000,0,111,622,,,,,,,,
31179200,たくさんのクリスマスプレゼント,41179200,31080000,0,111,622,,,,,,,,
31179300,守護神のフシギなたまご,41179300,31070000,0,太多，而且motionID不同也好動作也是重覆,,,,,,,,,
31179400,木製螺旋階段（茶）,41179400,31080000,0,111,,,,,,,,,
31179401,木製螺旋階段（黒）,41179401,31080000,0,111,,,,,,,,,
31179410,木製階段（茶）,41179410,31080000,0,111,,,,,,,,,
31179411,木製階段（黒）,41179411,31080000,0,111,,,,,,,,,
31179500,おおかみのじゅうたん（茶）,41179500,31080000,0,111,,,,,,,,,
31179501,おおかみのじゅうたん（灰）,41179501,31080000,0,111,,,,,,,,,
31179700,リスのぬいぐるみ（茶）,41179700,31080000,0,111,,,,,,,,,
31179701,リスのぬいぐるみ（灰）,41179701,31080000,0,111,,,,,,,,,
31179800,御屠蘇,41179800,31080000,0,111,,,,,,,,,
31179900,巨大な本（大・赤）,41179900,31070000,0,111,622,,,,,,,,
31179901,巨大な本（大・青）,41179901,31070000,0,111,622,,,,,,,,
31180000,きのこ付きの切り株,41180000,31080000,0,111,,,,,,,,,
31180100,タイニーの噴水（グレー）,41180100,31080000,0,111,,,,,,,,,
31180101,タイニーの噴水（ホワイト）,41180101,31080000,0,111,,,,,,,,,
31180200,とまり木と雷鳥（白）,41180200,31080000,0,111,,,,,,,,,
31180201,とまり木と雷鳥（茶）,41180201,31080000,0,111,,,,,,,,,
31190100,巨大な本（中・赤）,41190100,31070000,0,111,622,,,,,,,,
31190101,巨大な本（中・青）,41190101,31070000,0,111,622,,,,,,,,
31190200,巨大な本（小・赤）,41190200,31070000,0,111,622,,,,,,,,
31190201,巨大な本（小・青）,41190201,31070000,0,111,622,,,,,,,,
31190300,診察ベッド（青・ゴースト有り）,41190300,31080000,0,111,,,,,,,,,
31190301,診察ベッド（桃・ゴースト有り）,41190301,31080000,0,111,,,,,,,,,
31190302,診察ベッド（青・ゴースト無し）,41190302,31080000,0,111,,,,,,,,,
31190303,診察ベッド（桃・ゴースト無し）,41190303,31080000,0,111,,,,,,,,,
31190400,点滴（青）,41190400,31080000,0,111,,,,,,,,,
31190401,点滴（桃）,41190401,31080000,0,111,,,,,,,,,
31190500,ステンドグラスの丸窓（大・紫）,41190500,31070000,0,111,622,623,,,,,,,
31190501,ステンドグラスの丸窓（大・青）,41190501,31070000,0,111,622,623,,,,,,,
31190600,ステンドグラスの丸窓（小・紫）,41190600,31070000,0,111,622,623,,,,,,,
31190601,ステンドグラスの丸窓（小・青）,41190601,31070000,0,111,622,623,,,,,,,
31060000,石柱,41060000,31080000,0,111,,,,,,,,,
31060001,丸柱（木）,41060001,31080000,0,111,,,,,,,,,
31060002,丸柱（クラシック）,41060002,31080000,0,111,,,,,,,,,
31060100,太い四角柱,41060100,31080000,0,111,,,,,,,,,
31060101,太い四角柱（鉄）,41060101,31080000,0,111,,,,,,,,,
31060102,太い四角柱（クラシック）,41060102,31080000,0,111,,,,,,,,,
31060200,細い帆柱,41060200,31080000,0,111,,,,,,,,,
31060201,細い帆柱（太陽）,41060201,31080000,0,111,,,,,,,,,
31060202,細い帆柱（星空）,41060202,31080000,0,111,,,,,,,,,
31060300,丈夫な帆柱,41060300,31080000,0,111,,,,,,,,,
31060301,丈夫な帆柱（そよ風）,41060301,31080000,0,111,,,,,,,,,
31060302,丈夫な帆柱（海賊）,41060302,31080000,0,111,,,,,,,,,
31060400,植物柱,41060400,31080000,0,111,,,,,,,,,
31060500,キューブ１×４,41060500,31080000,0,111,,,,,,,,,
31060600,キューブ１×２,41060600,31080000,0,111,,,,,,,,,
31060700,キューブ１×１,41060700,31080000,0,111,,,,,,,,,
31060800,帽子掛け,41060800,31080000,0,111,,,,,,,,,
31060900,カーテン,41060900,31080000,0,111,,,,,,,,,
31060901,カーテン（黒）,41060901,31080000,0,111,,,,,,,,,
31060902,カーテン（紫）,41060902,31080000,0,111,,,,,,,,,
31060903,カーテン（桃）,41060903,31080000,0,111,,,,,,,,,
31060904,カーテン（黄緑）,41060904,31080000,0,111,,,,,,,,,
31060905,カーテン（フリル）,41060905,31080000,0,111,,,,,,,,,
31060906,カーテン（ドット）,41060906,31080000,0,111,,,,,,,,,
31060907,カーテン（縞）,41060907,31080000,0,111,,,,,,,,,
31060908,カーテン（チェック）,41060908,31080000,0,111,,,,,,,,,
31060909,カーテン（モノクロ）,41060909,31080000,0,111,,,,,,,,,
31061000,ブラインド,41061000,31080000,0,111,,,,,,,,,
31061001,ブラインド（茶）,41061001,31080000,0,111,,,,,,,,,
31061002,ブラインド（黄）,41061002,31080000,0,111,,,,,,,,,
31061003,ブラインド（青）,41061003,31080000,0,111,,,,,,,,,
31061004,ブラインド（灰）,41061004,31080000,0,111,,,,,,,,,
31061005,ブラインド（緑）,41061005,31080000,0,111,,,,,,,,,
31061006,ブラインド（桃）,41061006,31080000,0,111,,,,,,,,,
31060750,じゅうたん配置用キューブ１×１,41060700,31080000,0,111,,,,,,,,,
31061100,フェアリーハウス,41061100,31070000,0,111,622,,,,,,,,
31061200,間仕切りラック,41061200,31080000,0,111,,,,,,,,,
31061201,間仕切りラック（ブラウン）,41061201,31080000,0,111,,,,,,,,,
31061202,間仕切りラック（ダークブラウン）,41061202,31080000,0,111,,,,,,,,,
31061400,おかしなストーブ（黒）,41061400,31070000,0,111,622,,,,,,,,
31061401,おかしなストーブ（茶）,41061401,31070000,0,111,622,,,,,,,,
31061500,積み本（少）,41061500,31080000,0,111,,,,,,,,,
31061600,積み本（多）,41061600,31080000,0,111,,,,,,,,,
31061700,間仕切り柵,41061700,31080000,0,111,,,,,,,,,
31061800,ゴミ箱（緑）,41061800,31080000,0,111,,,,,,,,,
31061900,ゴミ箱（紺）,41061900,31080000,0,111,,,,,,,,,
31062000,エル・シエル円柱,41062000,31080000,0,111,,,,,,,,,
31062100,脱衣籠,41062100,31080000,0,111,,,,,,,,,
31062200,大鏡,41062200,31080000,0,111,,,,,,,,,
31062300,謎の化石,41062300,31080000,0,111,,,,,,,,,
31062400,大きな書架,41062400,31080000,0,111,,,,,,,,,
31062500,書架,41062500,31080000,0,111,,,,,,,,,
31062600,大きな書架（両面）,41062600,31080000,0,111,,,,,,,,,
31062700,パイプオルガン,41062700,31070000,0,111,,,,,,,,,
31062800,固定型天体望遠鏡,41062800,31080000,0,111,,,,,,,,,
31062801,固定型天体望遠鏡（卓上）,41062801,31080000,0,111,,,,,,,,,
31062900,スチームファン・ライト（茶）,41062900,31070000,0,111,622,,,,,,,,
31062901,スチームファン・ライト（黒）,41062901,31070000,0,111,622,,,,,,,,
31062902,スチームファン（茶）,41062902,31070000,0,111,622,,,,,,,,
31062903,スチームファン（黒）,41062903,31070000,0,111,622,,,,,,,,
31063000,額縁タペストリー（セピア）,41063000,31080000,0,111,,,,,,,,,
31063001,額縁タペストリー（モノクローム）,41063001,31080000,0,111,,,,,,,,,
31063100,リラクベッド（ピンク）,41063100,31063100,0,111,622,623,,,,,,,
31063101,リラクベッド（赤）,41063101,31063100,0,111,622,623,,,,,,,
31063200,バステト・オベリスク,41063200,31080000,0,111,,,,,,,,,
31063201,バステト・オベリスク（レンガ）,41063201,31080000,0,111,,,,,,,,,
31063202,バステト・オベリスク（木）,41063202,31080000,0,111,,,,,,,,,
31063300,ウォールステッカー（ひよこ）,41063300,31080000,0,111,,,,,,,,,
31063301,ウォールステッカー（白・ひよこ）,41063301,31080000,0,111,,,,,,,,,
31063302,ウォールステッカー（木と鳥）,41063302,31080000,0,111,,,,,,,,,
31063303,ウォールステッカー（白・木と鳥）,41063303,31080000,0,111,,,,,,,,,
31063304,ウォールステッカー（装飾）,41063304,31080000,0,111,,,,,,,,,
31063305,ウォールステッカー（白・装飾）,41063305,31080000,0,111,,,,,,,,,
31063350,サイバーステッカー（青・ライン）,41063350,31080000,0,111,,,,,,,,,
31063351,サイバーステッカー（青・魔方陣）,41063351,31080000,0,111,,,,,,,,,
31063352,サイバーステッカー（赤・ライン）,41063352,31080000,0,111,,,,,,,,,
31063353,サイバーステッカー（赤・魔方陣）,41063353,31080000,0,111,,,,,,,,,
31063360,お月見シール,41063360,31080000,0,111,,,,,,,,,
31063370,豪華な額縁（額金）,41063370,31080000,0,111,,,,,,,,,
31063371,バラと蝶々ステッカー（影絵赤）,41063371,31080000,0,111,,,,,,,,,
31063372,豪華な額縁（額銀）,41063372,31080000,0,111,,,,,,,,,
31063373,バラと蝶々ステッカー（影絵紫）,41063373,31080000,0,111,,,,,,,,,
31063400,パンキッシュスパイダーフェンス（黒）,41063400,31070000,0,111,622,,,,,,,,
31063401,パンキッシュスパイダーフェンス（銀）,41063401,31070000,0,111,622,,,,,,,,
31063402,パンキッシュスパイダーフェンス（白）,41063402,31070000,0,111,622,,,,,,,,
31063600,ウォールアクアリウム,41063600,31080000,0,111,,,,,,,,,
31063700,遊園地の屋台（チュロス）,41063700,31080000,0,111,,,,,,,,,
31063701,遊園地の屋台（ポップコーン）,41063701,31080000,0,111,,,,,,,,,
31063702,遊園地の屋台（バルーン）,41063702,31080000,0,111,,,,,,,,,
31063900,思い出の電柱（木）,41063900,31080000,0,111,,,,,,,,,
31063901,思い出の電柱（コンクリ）,41063901,31080000,0,111,,,,,,,,,
31063910,思い出の電柱（木・×３）,41063910,31080000,0,111,,,,,,,,,
31063911,思い出の電柱（コンクリ・×３）,41063911,31080000,0,111,,,,,,,,,
31063920,思い出の電柱（木・×６）,41063920,31080000,0,111,,,,,,,,,
31063921,思い出の電柱（コンクリ・×６）,41063921,31080000,0,111,,,,,,,,,
31063930,思い出の電柱（木・サークル）,41063930,31080000,0,111,,,,,,,,,
31063931,思い出の電柱（コンクリ・サークル）,41063931,31080000,0,111,,,,,,,,,
31064000,バーカウンター（茶）,41064000,31070000,0,111,622,,,,,,,,
31064001,バーカウンター（白）,41064001,31070000,0,111,622,,,,,,,,
31064100,バーラック,41064100,31070000,0,111,622,,,,,,,,
31064200,壁掛け燭台（金）,41064200,31070000,0,111,622,,,,,,,,
31064201,壁掛け燭台（銀）,41064201,31070000,0,111,622,,,,,,,,
31064300,忠義の番犬（ベージュ）,41064300,31080000,0,111,622,,,,,,,,
31064301,忠義の番犬（黒）,41064301,31080000,0,111,622,,,,,,,,
31064302,忠義の番犬（白）,41064302,31080000,0,111,622,,,,,,,,
31064303,忠義の番犬（茶）,41064303,31080000,0,111,622,,,,,,,,
31064400,大きなかまど（パン）,41064400,31064400,0,111,622,,,,,,,,點選項放材料可造出道具
31064401,大きなかまど（ピザ）,41064401,31064401,0,111,622,,,,,,,,點選項放材料可造出道具
31064402,大きなかまど（パイ）,41064402,31064402,0,111,622,,,,,,,,點選項放材料可造出道具
31064500,ランチプレート（ハンバーグ）,41064500,31064500,0,111,622,623,,,,,,,
31064501,ランチプレート（ミートソース）,41064501,31064500,0,111,622,623,,,,,,,
31064502,ランチプレート（オムライス）,41064502,31064500,0,111,622,623,,,,,,,
31064600,魔性の月,41064600,31080000,0,111,,,,,,,,,
31064700,BABYトルソー（ワンピース・白）,41064700,31080000,0,111,,,,,,,,,
31064701,BABYトルソー（ワンピース・ピンク）,41064701,31080000,0,111,,,,,,,,,
31064800,星明りのステンドグラス（夜）,41064800,31070000,0,111,622,,,,,,,,燈
31064801,星明りのステンドグラス（星）,41064801,31070000,0,111,622,,,,,,,,燈
31064802,星明りのステンドグラス（月）,41064802,31070000,0,111,622,,,,,,,,燈
31064900,タペストリー（アルカード）,41064900,31080000,0,111,,,,,,,,,
31064901,タペストリー（清姫）,41064901,31080000,0,111,,,,,,,,,
31064902,タペストリー（ル・フェイ）,41064902,31080000,0,111,,,,,,,,,
31064903,タペストリー（バステト）,41064903,31080000,0,111,,,,,,,,,
31064904,タペストリー（キャプテンキッド）,41064904,31080000,0,111,,,,,,,,,
31064905,タペストリー（玉藻）,41064905,31080000,0,111,,,,,,,,,
31064906,タペストリー（ローレライ）,41064906,31080000,0,111,,,,,,,,,
31064907,タペストリー（パラケルスス）,41064907,31080000,0,111,,,,,,,,,
31064908,タペストリー（ワーウルフ）,41064908,31080000,0,111,,,,,,,,,
31064909,タペストリー（メフィストフェレス）,41064909,31080000,0,111,,,,,,,,,
31064910,タペストリー（ルチフェロ）,41064910,31080000,0,111,,,,,,,,,
31064911,タペストリー（ステラ）,41064911,31080000,0,111,,,,,,,,,
31064912,タペストリー（アイリス）,41064912,31080000,0,111,,,,,,,,,
31065000,レトロな壁掛け電話（茶）,41065000,31070000,0,111,622,,,,,,,,
31065001,レトロな壁掛け電話（黒）,41065001,31070000,0,111,622,,,,,,,,
31065002,レトロな壁掛け電話（赤）,41065002,31070000,0,111,622,,,,,,,,
31065100,漆喰の壁,41065100,31080000,0,111,,,,,,,,,
31065110,漆喰の壁（Ｌ字）,41065110,31080000,0,111,,,,,,,,,
31065120,漆喰の壁（十字）,41065120,31080000,0,111,,,,,,,,,
31065200,カーテン付き窓（ベージュ）,41065200,31070000,0,111,622,,,,,,,,
31065201,カーテン付き窓（青）,41065201,31070000,0,111,622,,,,,,,,
31065300,鉄柵のハマった石壁,41065300,31080000,0,111,,,,,,,,,
31065301,鉄柵のハマった石壁（×３）,41065301,31080000,0,111,,,,,,,,,
31065302,鉄柵のハマった石壁（×６）,41065302,31080000,0,111,,,,,,,,,
31065303,鉄柵のハマった石壁（サークル）,41065303,31080000,0,111,,,,,,,,,
31065400,祭りの屋台（おめん）,41065400,31080000,0,111,,,,,,,,,
31065401,祭りの屋台（わたあめ）,41065401,31080000,0,111,,,,,,,,,
31065402,祭りの屋台（無地）,41065402,31080000,0,111,,,,,,,,,
31065500,サイバータワー（青）,41065500,31080000,0,111,,,,,,,,,
31065501,サイバータワー（白）,41065501,31080000,0,111,,,,,,,,,
31065600,舞踏会の大窓（赤）,41065600,31070000,0,111,622,,,,,,,,
31065601,舞踏会の大窓（ベージュ）,41065601,31070000,0,111,622,,,,,,,,
31065700,ロングパーテーション（深緑）,41065700,31080000,0,111,,,,,,,,,
31065701,ロングパーテーション（黒檀）,41065701,31080000,0,111,,,,,,,,,
31065800,すりガラスの仕切り（朝）,41065800,31080000,0,111,,,,,,,,,
31065801,すりガラスの仕切り（夕）,41065801,31080000,0,111,,,,,,,,,
31065802,すりガラスの仕切り（夜）,41065802,31080000,0,111,,,,,,,,,
31065850,すりガラスの仕切り（朝・大）,41065850,31080000,0,111,,,,,,,,,
31065851,すりガラスの仕切り（夕・大）,41065851,31080000,0,111,,,,,,,,,
31065852,すりガラスの仕切り（夜・大）,41065852,31080000,0,111,,,,,,,,,
31065900,タペストリー（ミコト）,41065900,31080000,0,111,,,,,,,,,
31065901,タペストリー（メイ）,41065901,31080000,0,111,,,,,,,,,
31065902,タペストリー（ライ）,41065902,31080000,0,111,,,,,,,,,
31065903,タペストリー（キリエ）,41065903,31080000,0,111,,,,,,,,,
31065904,タペストリー（セレス）,41065904,31080000,0,111,,,,,,,,,
31065905,タペストリー（ルリ）,41065905,31080000,0,111,,,,,,,,,
31065906,タペストリー（フォルテ）,41065906,31080000,0,111,,,,,,,,,
31065907,タペストリー（エリーゼ）,41065907,31080000,0,111,,,,,,,,,
31065908,タペストリー（アリア）,41065908,31080000,0,111,,,,,,,,,
31065909,タペストリー（ナナイ）,41065909,31080000,0,111,,,,,,,,,
31065910,タペストリー（リーリエ）,41065910,31080000,0,111,,,,,,,,,
31065911,タペストリー（ヒスイ）,41065911,31080000,0,111,,,,,,,,,
31066000,星空の窓（月夜の砂漠）,41066000,31080000,0,111,,,,,,,,,
31066001,星空の窓（月夜のオアシス）,41066001,31080000,0,111,,,,,,,,,
31066100,ふすま間仕切り（松）,41066100,31070000,0,111,622,,,,,,,,
31066101,ふすま間仕切り（竹）,41066101,31070000,0,111,622,,,,,,,,
31066200,丸型台座１×１（白）,41066200,31080000,0,111,,,,,,,,,
31066201,丸型台座１×１（ベージュ）,41066201,31080000,0,111,,,,,,,,,
31066202,丸型台座１×１（金）,41066202,31080000,0,111,,,,,,,,,
31066210,丸型台座２×２（白）,41066210,31080000,0,111,,,,,,,,,
31066211,丸型台座２×２（ベージュ）,41066211,31080000,0,111,,,,,,,,,
31066212,丸型台座２×２（金）,41066212,31080000,0,111,,,,,,,,,
31066220,丸型台座３×３（白）,41066220,31080000,0,111,,,,,,,,,
31066221,丸型台座３×３（ベージュ）,41066221,31080000,0,111,,,,,,,,,
31066222,丸型台座３×３（金）,41066222,31080000,0,111,,,,,,,,,
31066340,角型台座１×１（白）,41066340,31080000,0,111,,,,,,,,,
31066341,角型台座１×１（ベージュ）,41066341,31080000,0,111,,,,,,,,,
31066342,角型台座１×１（金）,41066342,31080000,0,111,,,,,,,,,
31066350,角型台座２×２（白）,41066350,31080000,0,111,,,,,,,,,
31066351,角型台座２×２（ベージュ）,41066351,31080000,0,111,,,,,,,,,
31066352,角型台座２×２（金）,41066352,31080000,0,111,,,,,,,,,
31066360,角型台座３×３（白）,41066360,31080000,0,111,,,,,,,,,
31066361,角型台座３×３（ベージュ）,41066361,31080000,0,111,,,,,,,,,
31066362,角型台座３×３（金）,41066362,31080000,0,111,,,,,,,,,
31066400,極彩障子（紅ニ染マル月）,41066400,31070000,0,111,622,,,,,,,,
31066401,障子戸（蒼ニ映エシ望月）,41066401,31070000,0,111,622,,,,,,,,
31066410,極彩障子（月無シ）,41066410,31070000,0,111,622,,,,,,,,
31066411,障子戸（月無シ）,41066411,31070000,0,111,622,,,,,,,,
31066500,極彩仕切,41066500,31080000,0,111,,,,,,,,,
31066501,漆喰仕切,41066501,31080000,0,111,,,,,,,,,
31066510,漆喰仕切（丸穴）,41066510,31080000,0,111,,,,,,,,,
31066600,極彩雪洞（赤）,41066600,31080000,0,111,,,,,,,,,
31066601,極彩雪洞（青）,41066601,31080000,0,111,,,,,,,,,
31066700,極彩雪洞（台座無し・赤）,41066700,31080000,0,111,,,,,,,,,
31066701,極彩雪洞（台座無し・青）,41066701,31080000,0,111,,,,,,,,,
31066800,壁画模様（エンシェント）,41066800,31080000,0,111,,,,,,,,,
