EVENTID,地图ID,地图名称,X,Y
10000014,10023300,上城南邊吊橋,36,128
10000046,10023300,上城南邊吊橋,89,128
10000046,10023300,上城南邊吊橋,90,128
10000045,10023300,上城南邊吊橋,165,128
10000045,10023300,上城南邊吊橋,166,128
10000004,10023300,上城南邊吊橋,219,128
10000004,10023300,上城南邊吊橋,220,128
10000003,10023300,上城南邊吊橋,222,128
10000003,10023300,上城南邊吊橋,223,128
10000000,10023300,上城南邊吊橋,254,128
10000000,10023300,上城南邊吊橋,255,128
10000012,10023300,上城南邊吊橋,23,138
10000012,10023300,上城南邊吊橋,24,138
10000001,10023300,上城南邊吊橋,231,138
10000001,10023300,上城南邊吊橋,232,138
10000012,10023300,上城南邊吊橋,23,139
10000012,10023300,上城南邊吊橋,24,139
10000001,10023300,上城南邊吊橋,231,139
10000001,10023300,上城南邊吊橋,232,139
10000016,10023300,上城南邊吊橋,45,141
10000016,10023300,上城南邊吊橋,46,141
10000005,10023300,上城南邊吊橋,209,141
10000005,10023300,上城南邊吊橋,210,141
10000016,10023300,上城南邊吊橋,45,142
10000016,10023300,上城南邊吊橋,46,142
10000005,10023300,上城南邊吊橋,209,142
10000005,10023300,上城南邊吊橋,210,142
10000025,10023300,上城南邊吊橋,113,209
10000025,10023300,上城南邊吊橋,114,209
10000026,10023300,上城南邊吊橋,141,209
10000026,10023300,上城南邊吊橋,142,209
10000025,10023300,上城南邊吊橋,113,210
10000025,10023300,上城南邊吊橋,114,210
10000026,10023300,上城南邊吊橋,141,210
10000026,10023300,上城南邊吊橋,142,210
10000024,10023300,上城南邊吊橋,127,220
10000024,10023300,上城南邊吊橋,128,220
10000024,10023300,上城南邊吊橋,127,221
10000024,10023300,上城南邊吊橋,128,221
10000023,10023300,上城南邊吊橋,127,223
10000023,10023300,上城南邊吊橋,128,223
10000023,10023300,上城南邊吊橋,127,224
10000023,10023300,上城南邊吊橋,128,224
10000021,10023300,上城南邊吊橋,116,232
10000021,10023300,上城南邊吊橋,117,232
10000022,10023300,上城南邊吊橋,138,232
10000022,10023300,上城南邊吊橋,139,232
10000021,10023300,上城南邊吊橋,116,233
10000021,10023300,上城南邊吊橋,117,233
10000022,10023300,上城南邊吊橋,138,233
10000022,10023300,上城南邊吊橋,139,233
10000020,10023300,上城南邊吊橋,127,254
10000020,10023300,上城南邊吊橋,128,254
10000020,10023300,上城南邊吊橋,127,255
10000020,10023300,上城南邊吊橋,128,255
10000030,10023400,上城北邊吊橋,127,0
10000030,10023400,上城北邊吊橋,128,0
10000030,10023400,上城北邊吊橋,127,1
10000030,10023400,上城北邊吊橋,128,1
10000032,10023400,上城北邊吊橋,116,23
10000032,10023400,上城北邊吊橋,117,23
10000031,10023400,上城北邊吊橋,138,23
10000031,10023400,上城北邊吊橋,139,23
10000032,10023400,上城北邊吊橋,116,24
10000032,10023400,上城北邊吊橋,117,24
10000031,10023400,上城北邊吊橋,138,24
10000031,10023400,上城北邊吊橋,139,24
10000033,10023400,上城北邊吊橋,127,32
10000033,10023400,上城北邊吊橋,128,32
10000033,10023400,上城北邊吊橋,127,33
10000033,10023400,上城北邊吊橋,128,33
10000034,10023400,上城北邊吊橋,127,35
10000034,10023400,上城北邊吊橋,128,35
10000034,10023400,上城北邊吊橋,127,36
10000034,10023400,上城北邊吊橋,128,36
10000036,10023400,上城北邊吊橋,113,45
10000036,10023400,上城北邊吊橋,114,45
10000035,10023400,上城北邊吊橋,141,45
10000035,10023400,上城北邊吊橋,142,45
10000036,10023400,上城北邊吊橋,113,46
10000036,10023400,上城北邊吊橋,114,46
10000035,10023400,上城北邊吊橋,141,46
10000035,10023400,上城北邊吊橋,142,46
10000044,10023400,上城北邊吊橋,127,90
10000044,10023400,上城北邊吊橋,128,90
10000044,10023400,上城北邊吊橋,127,91
10000044,10023400,上城北邊吊橋,128,91
10000364,10023400,上城北邊吊橋,85,97
10000364,10023400,上城北邊吊橋,86,97
10000040,10023400,上城北邊吊橋,101,97
10000040,10023400,上城北邊吊橋,102,97
10000043,10023400,上城北邊吊橋,153,97
10000043,10023400,上城北邊吊橋,154,97
10000015,10023400,上城北邊吊橋,45,113
10000015,10023400,上城北邊吊橋,46,113
10000006,10023400,上城北邊吊橋,209,113
10000006,10023400,上城北邊吊橋,210,113
10000015,10023400,上城北邊吊橋,45,114
10000015,10023400,上城北邊吊橋,46,114
10000006,10023400,上城北邊吊橋,209,114
10000006,10023400,上城北邊吊橋,210,114
10000011,10023400,上城北邊吊橋,23,116
10000011,10023400,上城北邊吊橋,24,116
10000002,10023400,上城北邊吊橋,231,116
10000002,10023400,上城北邊吊橋,232,116
10000011,10023400,上城北邊吊橋,23,117
10000011,10023400,上城北邊吊橋,24,117
10000002,10023400,上城北邊吊橋,231,117
10000002,10023400,上城北邊吊橋,232,117
10000010,10023400,上城北邊吊橋,0,127
10000010,10023400,上城北邊吊橋,1,127
10000013,10023400,上城北邊吊橋,32,127
10000013,10023400,上城北邊吊橋,33,127
10000014,10023400,上城北邊吊橋,35,127
10000014,10023400,上城北邊吊橋,36,127
10000046,10023400,上城北邊吊橋,89,127
10000046,10023400,上城北邊吊橋,90,127
10000045,10023400,上城北邊吊橋,165,127
10000045,10023400,上城北邊吊橋,166,127
10000004,10023400,上城北邊吊橋,219,127
10000004,10023400,上城北邊吊橋,220,127
10000003,10023400,上城北邊吊橋,222,127
10000003,10023400,上城北邊吊橋,223,127
10000000,10023400,上城北邊吊橋,254,127
10000000,10023400,上城北邊吊橋,255,127
10000010,10023400,上城北邊吊橋,0,128
10000010,10023400,上城北邊吊橋,1,128
10000013,10023400,上城北邊吊橋,32,128
10000013,10023400,上城北邊吊橋,33,128
10000014,10023400,上城北邊吊橋,35,128
10000014,10023400,上城北邊吊橋,36,128
10000046,10023400,上城北邊吊橋,89,128
10000046,10023400,上城北邊吊橋,90,128
10000045,10023400,上城北邊吊橋,165,128
10000045,10023400,上城北邊吊橋,166,128
10000004,10023400,上城北邊吊橋,219,128
10000004,10023400,上城北邊吊橋,220,128
10000003,10023400,上城北邊吊橋,222,128
10000003,10023400,上城北邊吊橋,223,128
10000000,10023400,上城北邊吊橋,254,128
10000000,10023400,上城北邊吊橋,255,128
10000012,10023400,上城北邊吊橋,23,138
10000012,10023400,上城北邊吊橋,24,138
10000001,10023400,上城北邊吊橋,231,138
10000001,10023400,上城北邊吊橋,232,138
10000012,10023400,上城北邊吊橋,23,139
10000012,10023400,上城北邊吊橋,24,139
10000001,10023400,上城北邊吊橋,231,139
10000001,10023400,上城北邊吊橋,232,139
10000016,10023400,上城北邊吊橋,45,141
10000016,10023400,上城北邊吊橋,46,141
10000005,10023400,上城北邊吊橋,209,141
10000005,10023400,上城北邊吊橋,210,141
10000016,10023400,上城北邊吊橋,45,142
10000016,10023400,上城北邊吊橋,46,142
10000005,10023400,上城北邊吊橋,209,142
10000005,10023400,上城北邊吊橋,210,142
10000025,10023400,上城北邊吊橋,113,209
10000025,10023400,上城北邊吊橋,114,209
10000026,10023400,上城北邊吊橋,141,209
10000026,10023400,上城北邊吊橋,142,209
10000025,10023400,上城北邊吊橋,113,210
10000025,10023400,上城北邊吊橋,114,210
10000026,10023400,上城北邊吊橋,141,210
10000026,10023400,上城北邊吊橋,142,210
10000024,10023400,上城北邊吊橋,127,220
10000024,10023400,上城北邊吊橋,128,220
10000024,10023400,上城北邊吊橋,127,221
10000024,10023400,上城北邊吊橋,128,221
10000023,10023400,上城北邊吊橋,127,223
10000023,10023400,上城北邊吊橋,128,223
10000023,10023400,上城北邊吊橋,127,224
10000023,10023400,上城北邊吊橋,128,224
10000021,10023400,上城北邊吊橋,116,232
10000021,10023400,上城北邊吊橋,117,232
10000022,10023400,上城北邊吊橋,138,232
10000022,10023400,上城北邊吊橋,139,232
10000021,10023400,上城北邊吊橋,116,233
10000021,10023400,上城北邊吊橋,117,233
10000022,10023400,上城北邊吊橋,138,233
10000022,10023400,上城北邊吊橋,139,233
10000020,10023400,上城北邊吊橋,127,254
10000020,10023400,上城北邊吊橋,128,254
10000020,10023400,上城北邊吊橋,127,255
10000020,10023400,上城北邊吊橋,128,255
10000066,10024000,下城,113,44
10000066,10024000,下城,114,44
10000065,10024000,下城,141,44
10000065,10024000,下城,142,44
10000066,10024000,下城,113,45
10000066,10024000,下城,114,45
10000068,10024000,下城,127,45
10000068,10024000,下城,128,45
10000467,10024000,下城,134,45
10000467,10024000,下城,135,45
10000065,10024000,下城,141,45
10000065,10024000,下城,142,45
10000068,10024000,下城,127,46
10000068,10024000,下城,128,46
10000467,10024000,下城,134,46
10000467,10024000,下城,135,46
12001135,10024000,下城,177,87
10000070,10024000,下城,58,88
10000103,10024000,下城,109,109
10000103,10024000,下城,110,109
10000100,10024000,下城,145,109
10000100,10024000,下城,146,109
10000103,10024000,下城,109,110
10000103,10024000,下城,110,110
10000100,10024000,下城,145,110
10000100,10024000,下城,146,110
10000055,10024000,下城,44,113
10000055,10024000,下城,45,113
10000051,10024000,下城,210,113
10000051,10024000,下城,211,113
10000055,10024000,下城,44,114
10000055,10024000,下城,45,114
10000051,10024000,下城,210,114
10000051,10024000,下城,211,114
10000058,10024000,下城,45,127
10000058,10024000,下城,46,127
10000053,10024000,下城,209,127
10000053,10024000,下城,210,127
10000058,10024000,下城,45,128
10000058,10024000,下城,46,128
10000053,10024000,下城,209,128
10000053,10024000,下城,210,128
10000056,10024000,下城,44,141
10000056,10024000,下城,45,141
10000050,10024000,下城,210,141
10000050,10024000,下城,211,141
10000056,10024000,下城,44,142
10000056,10024000,下城,45,142
10000050,10024000,下城,210,142
10000050,10024000,下城,211,142
10000101,10024000,下城,109,145
10000101,10024000,下城,110,145
10000102,10024000,下城,145,145
10000102,10024000,下城,146,145
10000101,10024000,下城,109,146
10000101,10024000,下城,110,146
10000102,10024000,下城,145,146
10000102,10024000,下城,146,146
10001492,10024000,下城,197,167
10000370,10024000,下城,120,209
10000370,10024000,下城,121,209
10000063,10024000,下城,127,209
10000063,10024000,下城,128,209
10000060,10024000,下城,113,210
10000060,10024000,下城,114,210
10000370,10024000,下城,120,210
10000370,10024000,下城,121,210
10000063,10024000,下城,127,210
10000063,10024000,下城,128,210
10000061,10024000,下城,141,210
10000061,10024000,下城,142,210
10000060,10024000,下城,113,211
10000060,10024000,下城,114,211
10000061,10024000,下城,141,211
10000061,10024000,下城,142,211
10000261,10025000,奧克魯尼亞東部平原,100,0
10000261,10025000,奧克魯尼亞東部平原,101,0
10000263,10025000,奧克魯尼亞東部平原,203,0
10000263,10025000,奧克魯尼亞東部平原,204,0
10000261,10025000,奧克魯尼亞東部平原,100,1
10000261,10025000,奧克魯尼亞東部平原,101,1
10000263,10025000,奧克魯尼亞東部平原,203,1
10000263,10025000,奧克魯尼亞東部平原,204,1
10001317,10025000,奧克魯尼亞東部平原,108,122
10000160,10025000,奧克魯尼亞東部平原,0,127
10000160,10025000,奧克魯尼亞東部平原,1,127
10000160,10025000,奧克魯尼亞東部平原,0,128
10000160,10025000,奧克魯尼亞東部平原,1,128
10000278,10025000,奧克魯尼亞東部平原,63,254
10000278,10025000,奧克魯尼亞東部平原,64,254
10000278,10025000,奧克魯尼亞東部平原,63,255
10000278,10025000,奧克魯尼亞東部平原,64,255
10001341,10025001,奧克魯尼亞東部平原,108,122
10000425,10025001,奧克魯尼亞東部平原,0,127
10000425,10025001,奧克魯尼亞東部平原,1,127
10000425,10025001,奧克魯尼亞東部平原,0,128
10000425,10025001,奧克魯尼亞東部平原,1,128
1,10027000,m027,66,0
1,10027000,m027,67,0
1,10027000,m027,66,1
1,10027000,m027,67,1
1,10027000,m027,0,120
1,10027000,m027,1,120
1,10027000,m027,0,121
1,10027000,m027,1,121
1,10027000,m027,218,254
1,10027000,m027,219,254
1,10027000,m027,218,255
1,10027000,m027,219,255
10000269,10028000,摩爾瑞斷崖,41,0
10000269,10028000,摩爾瑞斷崖,42,0
10000269,10028000,摩爾瑞斷崖,41,1
10000269,10028000,摩爾瑞斷崖,42,1
10000280,10028000,摩爾瑞斷崖,0,245
10000280,10028000,摩爾瑞斷崖,1,245
10000280,10028000,摩爾瑞斷崖,0,246
10000280,10028000,摩爾瑞斷崖,1,246
10000273,10030000,果樹森林,193,0
10000273,10030000,果樹森林,194,0
10000273,10030000,果樹森林,193,1
10000273,10030000,果樹森林,194,1
10000282,10030000,果樹森林,218,254
10000282,10030000,果樹森林,219,254
10000282,10030000,果樹森林,218,255
10000282,10030000,果樹森林,219,255
10000433,10030001,10030001,237,132
10000433,10030001,10030001,238,132
10000433,10030001,10030001,237,133
10000433,10030001,10030001,238,133
10000678,10030001,10030001,218,254
10000678,10030001,10030001,219,254
10000678,10030001,10030001,218,255
10000678,10030001,10030001,219,255
10001533,10030002,10030002,193,0
10001533,10030002,10030002,194,0
10001533,10030002,10030002,193,1
10001533,10030002,10030002,194,1
10001529,10030002,10030002,218,254
10001529,10030002,10030002,219,254
10001529,10030002,10030002,218,255
10001529,10030002,10030002,219,255
10000162,10031000,奧克魯尼亞南部平原,127,0
10000162,10031000,奧克魯尼亞南部平原,128,0
10000162,10031000,奧克魯尼亞南部平原,127,1
10000162,10031000,奧克魯尼亞南部平原,128,1
10001321,10031000,奧克魯尼亞南部平原,133,121
10001473,10031000,奧克魯尼亞南部平原,209,213
10001474,10031000,奧克魯尼亞南部平原,219,215
10001474,10031000,奧克魯尼亞南部平原,219,216
10001475,10031000,奧克魯尼亞南部平原,209,218
10000284,10031000,奧克魯尼亞南部平原,155,254
10000284,10031000,奧克魯尼亞南部平原,156,254
10000284,10031000,奧克魯尼亞南部平原,155,255
10000284,10031000,奧克魯尼亞南部平原,156,255
10000279,10032000,樂天娜湖泊,62,0
10000279,10032000,樂天娜湖泊,63,0
10000279,10032000,樂天娜湖泊,62,1
10000279,10032000,樂天娜湖泊,63,1
10001525,10032000,樂天娜湖泊,235,85
10001525,10032000,樂天娜湖泊,236,85
12001131,10032000,樂天娜湖泊,38,111
10000288,10032000,樂天娜湖泊,254,224
10000288,10032000,樂天娜湖泊,255,224
10000288,10032000,樂天娜湖泊,254,225
10000288,10032000,樂天娜湖泊,255,225
10000170,10034000,奧克魯尼亞東海岸,34,57
10000170,10034000,奧克魯尼亞東海岸,35,57
10000170,10034000,奧克魯尼亞東海岸,34,58
10000170,10034000,奧克魯尼亞東海岸,35,58
10000289,10034000,奧克魯尼亞東海岸,0,224
10000289,10034000,奧克魯尼亞東海岸,1,224
10000289,10034000,奧克魯尼亞東海岸,0,225
10000289,10034000,奧克魯尼亞東海岸,1,225
10000281,10035000,軍艦島,245,0
10000281,10035000,軍艦島,246,0
10000281,10035000,軍艦島,245,1
10000281,10035000,軍艦島,246,1
10000236,10035000,軍艦島,41,193
10000236,10035000,軍艦島,42,193
10000236,10035000,軍艦島,41,194
10000236,10035000,軍艦島,42,194
10001034,10035000,軍艦島,94,212
10001034,10035000,軍艦島,95,212
10001034,10035000,軍艦島,94,213
10001034,10035000,軍艦島,95,213
10000283,10042000,步伐沙漠,218,0
10000283,10042000,步伐沙漠,219,0
10000283,10042000,步伐沙漠,218,1
10000283,10042000,步伐沙漠,219,1
10000298,10042000,步伐沙漠,254,28
10000298,10042000,步伐沙漠,255,28
10000298,10042000,步伐沙漠,254,29
10000298,10042000,步伐沙漠,255,29
10000290,10042000,步伐沙漠,57,254
10000290,10042000,步伐沙漠,58,254
10000290,10042000,步伐沙漠,57,255
10000290,10042000,步伐沙漠,58,255
10000285,10043000,樂天娜湖泊下游,155,0
10000285,10043000,樂天娜湖泊下游,156,0
10000285,10043000,樂天娜湖泊下游,155,1
10000285,10043000,樂天娜湖泊下游,156,1
10000299,10043000,樂天娜湖泊下游,0,28
10000299,10043000,樂天娜湖泊下游,1,28
10000299,10043000,樂天娜湖泊下游,0,29
10000299,10043000,樂天娜湖泊下游,1,29
10000303,10043000,樂天娜湖泊下游,0,227
10000303,10043000,樂天娜湖泊下游,1,227
10000303,10043000,樂天娜湖泊下游,0,228
10000303,10043000,樂天娜湖泊下游,1,228
10000293,10046000,南方海角,57,0
10000293,10046000,南方海角,58,0
10000302,10046000,南方海角,200,0
10000302,10046000,南方海角,201,0
10000293,10046000,南方海角,57,1
